y_true,y_score,subject
0.0,0.05395649,x21
0.0,0.14051734,x21
0.0,0.47044986,x21
0.0,0.16632886,x21
0.0,0.19891053,x21
0.0,0.21609008,x21
0.0,0.19985847,x21
0.0,0.27213052,x21
0.0,0.19966519,x21
0.0,0.14813557,x21
0.0,0.027152952,x21
0.0,0.1119654,x21
0.0,0.08611085,x21
0.0,0.04155223,x21
0.0,0.17725363,x21
0.0,0.13124566,x21
0.0,0.46419185,x21
0.0,0.34332183,x21
0.0,0.7442235,x21
0.0,0.9034539,x21
0.0,0.9680002,x21
0.0,0.97089934,x21
0.0,0.9138039,x21
0.0,0.9798315,x21
0.0,0.9463821,x21
0.0,0.7815818,x21
0.0,0.8900272,x21
0.0,0.9374905,x21
0.0,0.93132424,x21
0.0,0.8484223,x21
0.0,0.58970135,x21
0.0,0.6829122,x21
0.0,0.87600195,x21
1.0,0.88018996,x21
0.0,0.88086796,x21
0.0,0.44551203,x21
0.0,0.38400307,x21
0.0,0.5061882,x21
0.0,0.69284576,x21
0.0,0.56191254,x21
0.0,0.7067898,x21
0.0,0.66591483,x21
0.0,0.7921319,x21
0.0,0.8931539,x21
0.0,0.67163455,x21
0.0,0.7679159,x21
0.0,0.52722627,x21
0.0,0.29078242,x21
0.0,0.4453005,x21
1.0,0.7350779,x21
1.0,0.78180325,x21
1.0,0.8382272,x21
1.0,0.9055988,x21
1.0,0.92207247,x21
1.0,0.97407395,x21
1.0,0.9745024,x21
1.0,0.9543419,x21
1.0,0.92984015,x21
1.0,0.95875955,x21
1.0,0.96118647,x21
1.0,0.9455221,x21
1.0,0.96631706,x21
1.0,0.9772658,x21
1.0,0.97977144,x21
1.0,0.986245,x21
1.0,0.97180814,x21
1.0,0.9693056,x21
1.0,0.95613486,x21
1.0,0.9500858,x21
1.0,0.9301906,x21
1.0,0.9588888,x21
1.0,0.9541353,x21
1.0,0.9705212,x21
1.0,0.9784202,x21
1.0,0.98383707,x21
1.0,0.98955745,x21
1.0,0.97957283,x21
1.0,0.9862082,x21
1.0,0.9897343,x21
1.0,0.97485954,x21
1.0,0.96864754,x21
1.0,0.98354673,x21
1.0,0.9666149,x21
1.0,0.9571829,x21
1.0,0.97796965,x21
1.0,0.974446,x21
1.0,0.9756212,x21
1.0,0.55473083,x21
1.0,0.560717,x21
1.0,0.54239285,x21
0.0,0.5102396,x21
0.0,0.3167462,x21
0.0,0.44980007,x21
0.0,0.7116973,x21
0.0,0.77985436,x21
0.0,0.59859,x21
0.0,0.71070623,x21
0.0,0.8149731,x21
0.0,0.55409175,x21
0.0,0.43938324,x21
0.0,0.7470391,x21
1.0,0.9190077,x21
1.0,0.82514775,x21
0.0,0.66491127,x21
0.0,0.3375079,x21
0.0,0.23463038,x21
0.0,0.31622145,x21
0.0,0.45405862,x21
0.0,0.5057414,x21
0.0,0.6160892,x21
0.0,0.41923448,x21
0.0,0.26019296,x21
0.0,0.25726318,x21
0.0,0.014817687,x21
0.0,0.060375415,x21
0.0,0.06293263,x21
0.0,0.00965447,x21
0.0,0.028491827,x21
0.0,0.13864344,x21
0.0,0.14900489,x21
0.0,0.5859221,x21
0.0,0.6641799,x21
0.0,0.7074074,x21
0.0,0.5462938,x21
0.0,0.65816605,x21
0.0,0.8277305,x21
0.0,0.82076925,x21
0.0,0.89606285,x21
0.0,0.73254067,x21
0.0,0.73794466,x21
0.0,0.7998247,x21
0.0,0.31104773,x21
0.0,0.26060772,x21
0.0,0.33978915,x21
0.0,0.5391578,x21
1.0,0.65004224,x21
1.0,0.5021594,x21
1.0,0.47497147,x21
1.0,0.3490625,x21
1.0,0.95206225,x21
1.0,0.95815307,x21
1.0,0.94414115,x21
1.0,0.93580705,x21
1.0,0.9763582,x21
1.0,0.97481674,x21
1.0,0.98132324,x21
1.0,0.29881707,x21
1.0,0.3167716,x21
1.0,0.31644857,x21
0.0,0.38220698,x21
0.0,0.4020648,x21
0.0,0.55786294,x21
0.0,0.451782,x21
0.0,0.8929123,x21
0.0,0.8810423,x21
0.0,0.9214095,x21
0.0,0.9016003,x21
0.0,0.9039342,x21
0.0,0.8996933,x21
0.0,0.6454473,x21
0.0,0.5519411,x21
0.0,0.61828285,x21
1.0,0.83406246,x21
0.0,0.89445436,x21
1.0,0.92251635,x21
1.0,0.87569326,x21
1.0,0.9374861,x21
0.0,0.8540246,x21
0.0,0.8966296,x21
1.0,0.9189253,x21
0.0,0.83099943,x21
0.0,0.78313005,x21
0.0,0.6387342,x21
0.0,0.42234847,x21
0.0,0.2716068,x21
0.0,0.3234666,x21
0.0,0.7303328,x21
0.0,0.9216337,x21
0.0,0.9604118,x21
0.0,0.97558856,x21
0.0,0.97706705,x21
0.0,0.9204454,x21
1.0,0.8390366,x21
0.0,0.60822654,x21
0.0,0.4708023,x21
0.0,0.8366683,x21
0.0,0.87860537,x21
0.0,0.9054667,x21
0.0,0.8675806,x21
0.0,0.9399664,x21
0.0,0.88537234,x21
0.0,0.94992995,x21
0.0,0.8574122,x21
0.0,0.47955385,x21
0.0,0.70611334,x21
0.0,0.9452349,x21
1.0,0.9802116,x21
1.0,0.9832866,x21
1.0,0.97810864,x21
1.0,0.9483259,x21
1.0,0.9021152,x21
1.0,0.91137874,x21
1.0,0.9391878,x21
1.0,0.9318108,x21
1.0,0.9603889,x21
1.0,0.93936634,x21
1.0,0.9656784,x21
1.0,0.9712196,x21
1.0,0.9753494,x21
1.0,0.9658946,x21
1.0,0.97710115,x21
1.0,0.9775009,x21
1.0,0.7112647,x21
1.0,0.5558568,x21
1.0,0.5820022,x21
1.0,0.71055573,x21
1.0,0.7288857,x21
1.0,0.98053116,x21
1.0,0.9915182,x21
1.0,0.5361101,x21
1.0,0.4959613,x21
1.0,0.3660342,x21
1.0,0.3458307,x21
0.0,0.34518632,x21
0.0,0.23615767,x21
0.0,0.28257853,x21
0.0,0.298941,x21
0.0,0.21811962,x21
0.0,0.24178763,x21
0.0,0.4834128,x21
0.0,0.2007252,x21
0.0,0.19597352,x21
0.0,0.1555463,x21
0.0,0.48021823,x21
0.0,0.16223003,x21
0.0,0.16678603,x21
0.0,0.13014975,x21
0.0,0.13038892,x21
0.0,0.12828635,x21
0.0,0.432103,x21
0.0,0.26274905,x21
0.0,0.27363583,x21
0.0,0.2080157,x21
0.0,0.19434604,x21
0.0,0.3187024,x21
0.0,0.47671375,x21
0.0,0.74573886,x21
0.0,0.6499263,x21
0.0,0.48522803,x21
0.0,0.56476873,x21
0.0,0.3891734,x21
0.0,0.28750777,x21
0.0,0.5457059,x21
0.0,0.27543095,x21
0.0,0.2590562,x21
0.0,0.36722457,x21
0.0,0.19200443,x21
0.0,0.043203384,x21
0.0,0.13297106,x21
0.0,0.3025677,x21
0.0,0.56452304,x21
0.0,0.8437742,x21
0.0,0.7549923,x21
0.0,0.81622756,x21
0.0,0.7781289,x21
0.0,0.6889123,x21
0.0,0.75234514,x21
0.0,0.90999174,x21
1.0,0.9764607,x21
1.0,0.97478104,x21
1.0,0.8915512,x21
0.0,0.91348493,x21
0.0,0.83876437,x21
0.0,0.86268836,x21
0.0,0.7464495,x21
0.0,0.9037473,x21
0.0,0.85351807,x21
0.0,0.7555133,x21
0.0,0.724948,x21
0.0,0.83338386,x21
0.0,0.8362672,x21
0.0,0.93231565,x21
0.0,0.6247522,x21
0.0,0.6666077,x21
0.0,0.6068619,x21
0.0,0.7237207,x21
0.0,0.7970295,x21
1.0,0.6674694,x21
1.0,0.97518677,x21
1.0,0.9380213,x21
1.0,0.9543157,x21
1.0,0.98564446,x21
1.0,0.9894518,x21
1.0,0.9906669,x21
1.0,0.9842935,x21
1.0,0.9519433,x21
0.0,0.98888355,x21
1.0,0.97244114,x21
1.0,0.9291453,x21
1.0,0.9634457,x21
1.0,0.9741424,x21
1.0,0.9166355,x21
1.0,0.92855763,x21
1.0,0.84200114,x21
0.0,0.17205872,x21
0.0,0.4351518,x21
0.0,0.11785109,x21
0.0,0.06658624,x21
0.0,0.10453074,x21
0.0,0.116864495,x21
0.0,0.02285426,x21
0.0,0.025896253,x21
0.0,0.16269585,x21
0.0,0.3689925,x21
1.0,0.7966267,x21
1.0,0.8308436,x21
1.0,0.7599208,x21
1.0,0.5073765,x21
1.0,0.6007427,x21
0.0,0.06539111,x21
0.0,0.5093836,x21
0.0,0.33908772,x21
0.0,0.02340646,x21
0.0,0.013375344,x21
0.0,0.038333643,x21
0.0,0.18253414,x21
0.0,0.034627028,x21
0.0,0.50399524,x21
0.0,0.83300644,x21
0.0,0.9187212,x21
0.0,0.73212326,x21
0.0,0.7594247,x21
0.0,0.793223,x21
0.0,0.30284324,x21
0.0,0.3406195,x21
0.0,0.25693366,x21
0.0,0.11565772,x21
0.0,0.43666896,x21
0.0,0.30723768,x21
0.0,0.2179339,x21
0.0,0.2561753,x21
0.0,0.35583282,x21
0.0,0.4505351,x21
0.0,0.43817225,x21
0.0,0.31357178,x21
0.0,0.61601985,x21
0.0,0.86496776,x21
0.0,0.845091,x21
0.0,0.33654594,x21
0.0,0.2929108,x21
0.0,0.27773046,x21
0.0,0.27131853,x21
0.0,0.45929766,x21
0.0,0.61082506,x21
0.0,0.90024865,x21
1.0,0.9487376,x21
0.0,0.822871,x21
0.0,0.86795014,x21
0.0,0.65012217,x21
0.0,0.284559,x21
0.0,0.17439322,x21
0.0,0.13460802,x21
0.0,0.14369175,x21
0.0,0.10415839,x21
0.0,0.14870037,x21
0.0,0.43166643,x21
0.0,0.64144415,x21
0.0,0.57587343,x21
0.0,0.77562,x21
0.0,0.72259414,x21
1.0,0.8155972,x21
0.0,0.81980973,x21
0.0,0.8917428,x21
0.0,0.8678158,x21
0.0,0.96177506,x21
0.0,0.042559285,x22
0.0,0.007954477,x22
0.0,0.006262844,x22
0.0,0.024193263,x22
0.0,0.02264438,x22
0.0,0.02529628,x22
0.0,0.036361925,x22
0.0,0.042428773,x22
0.0,0.010722673,x22
0.0,0.0011186715,x22
0.0,0.00011872636,x22
1.0,0.00011375158,x22
0.0,6.425315e-05,x22
0.0,0.0061210142,x22
0.0,0.0132597545,x22
0.0,0.059820235,x22
0.0,0.06190754,x22
0.0,0.013099904,x22
0.0,0.0029775226,x22
0.0,0.00012320116,x22
0.0,0.00017720126,x22
0.0,5.1328134e-05,x22
0.0,0.00013590656,x22
0.0,9.196239e-05,x22
0.0,8.2489925e-05,x22
0.0,5.23099e-05,x22
0.0,2.4209361e-05,x22
0.0,0.00017935704,x22
0.0,0.0006688588,x22
0.0,0.0012106311,x22
0.0,0.008579194,x22
0.0,0.0048226085,x22
0.0,0.00028249936,x22
0.0,0.00024437025,x22
0.0,6.405377e-05,x22
0.0,0.00014441262,x22
0.0,2.2303964e-05,x22
0.0,6.539221e-06,x22
0.0,8.365834e-06,x22
0.0,1.547019e-05,x22
0.0,3.8547014e-06,x22
0.0,1.2226233e-05,x22
0.0,2.4590101e-05,x22
0.0,5.6850306e-05,x22
0.0,0.00033340778,x22
0.0,0.0005810247,x22
0.0,0.0011984148,x22
0.0,0.0013470652,x22
0.0,0.0007924067,x22
0.0,0.0008967253,x22
0.0,0.00017940631,x22
0.0,1.756498e-05,x22
0.0,5.955436e-05,x22
0.0,5.4079836e-05,x22
0.0,3.0612468e-05,x22
0.0,7.006613e-05,x22
0.0,3.095565e-05,x22
0.0,2.3731794e-05,x22
0.0,0.00060736906,x22
0.0,0.0016744687,x22
0.0,0.009448778,x22
0.0,0.015456128,x22
0.0,0.02772569,x22
0.0,0.021866089,x22
0.0,0.01443249,x22
0.0,9.255507e-06,x22
0.0,9.4466905e-06,x22
0.0,3.612569e-06,x22
0.0,1.4781907e-06,x22
0.0,4.0567325e-06,x22
0.0,1.5632978e-06,x22
0.0,4.125846e-06,x22
0.0,1.1205746e-05,x22
0.0,4.3073444e-05,x22
0.0,5.274178e-05,x22
0.0,0.00018238625,x22
0.0,0.0003366765,x22
0.0,0.0006250002,x22
0.0,0.001355902,x22
0.0,0.0015330651,x22
0.0,0.0019576717,x22
0.0,0.0074757924,x22
0.0,0.0031574501,x22
0.0,0.002128829,x22
0.0,0.0011744257,x22
0.0,0.00038997823,x22
0.0,0.0005173849,x22
0.0,0.00031611155,x22
0.0,0.00018364584,x22
0.0,0.00018709502,x22
0.0,0.00018510762,x22
0.0,0.00028667093,x22
0.0,0.00018927258,x22
0.0,0.00022775606,x22
0.0,6.9273476e-05,x22
0.0,4.0963623e-05,x22
0.0,4.3091524e-05,x22
0.0,0.000105840445,x22
0.0,0.00012258677,x22
0.0,0.00022299498,x22
0.0,0.00024218965,x22
0.0,0.0002330023,x22
0.0,0.0001364263,x22
0.0,0.00072394975,x22
0.0,0.0016412383,x22
0.0,0.0005548897,x22
0.0,0.00047299394,x22
0.0,0.0003445502,x22
0.0,0.0002413819,x22
0.0,4.856643e-05,x22
0.0,0.0004146911,x22
0.0,0.0008330858,x22
0.0,0.00371522,x22
0.0,0.0036161575,x22
0.0,0.0022939579,x22
0.0,0.0015871313,x22
0.0,0.0005555252,x22
0.0,0.00054910826,x22
0.0,0.0006665568,x22
0.0,0.00046469716,x22
0.0,0.00035765808,x22
0.0,0.0005141542,x22
0.0,0.0029831764,x22
0.0,0.0015480217,x22
0.0,0.0029732976,x22
0.0,0.0014719127,x22
0.0,0.0007182468,x22
0.0,0.00060932414,x22
0.0,0.0002353361,x22
0.0,0.00018155099,x22
0.0,0.0008104777,x22
0.0,0.00060112705,x22
0.0,0.0007892795,x22
0.0,0.0018176595,x22
0.0,0.0007703773,x22
0.0,0.000746605,x22
0.0,0.000618284,x22
0.0,0.000417423,x22
0.0,0.00084081845,x22
0.0,0.000546479,x22
0.0,0.00017433475,x22
0.0,0.00015920734,x22
0.0,0.00012439486,x22
0.0,0.00015792144,x22
0.0,8.8913905e-05,x22
0.0,6.743348e-05,x22
0.0,6.6432556e-05,x22
0.0,0.0017417405,x22
0.0,0.002104454,x22
0.0,0.003443796,x22
0.0,0.0038867022,x22
0.0,0.0024260634,x22
0.0,0.00090246776,x22
0.0,0.00046451608,x22
0.0,8.1237624e-05,x22
0.0,0.00017034571,x22
0.0,0.00021648667,x22
0.0,7.636527e-05,x22
0.0,0.0004499676,x22
0.0,0.0009010359,x22
0.0,0.00048056425,x22
0.0,0.0010535538,x22
0.0,0.000539742,x22
0.0,0.0002029651,x22
0.0,0.0002211242,x22
0.0,0.00032865035,x22
0.0,0.00027810092,x22
0.0,0.0003128311,x22
0.0,0.00061939575,x22
0.0,0.00069197296,x22
0.0,0.001171784,x22
0.0,0.0026041672,x22
0.0,0.0011383388,x22
0.0,0.0028700859,x22
0.0,0.007988883,x22
0.0,0.0023144258,x22
0.0,0.0007510135,x22
0.0,0.00055677514,x22
0.0,0.00075965904,x22
0.0,0.00046811585,x22
0.0,0.0004729795,x22
0.0,0.00031209408,x22
0.0,0.00020936901,x22
0.0,0.0003288237,x22
0.0,0.00015316332,x22
0.0,0.0011164849,x22
0.0,0.0010213427,x22
0.0,0.0007309801,x22
0.0,0.00035923813,x22
0.0,0.00022754377,x22
0.0,0.0003314922,x22
0.0,0.0002558976,x22
0.0,0.000799733,x22
0.0,0.01203577,x22
0.0,0.04042699,x22
0.0,0.032657344,x22
0.0,0.029038632,x22
0.0,0.011119124,x22
0.0,0.010882862,x22
0.0,0.0002802954,x22
0.0,2.4966923e-05,x22
0.0,3.9514307e-05,x22
0.0,0.00033600166,x22
0.0,0.00023262583,x22
0.0,0.00048339405,x22
0.0,0.00042020914,x22
0.0,0.0005833021,x22
0.0,0.00014127724,x22
0.0,0.00028906297,x22
0.0,0.0012030584,x22
0.0,0.00037601244,x22
0.0,0.0016966906,x22
0.0,0.002881152,x22
0.0,0.0022192947,x22
0.0,0.0018921411,x22
0.0,0.0049918354,x22
0.0,0.002480538,x22
0.0,0.0047635934,x22
0.0,0.00088817044,x22
0.0,0.0015795843,x22
0.0,0.0008008308,x22
0.0,0.0021554804,x22
0.0,0.0016567782,x22
0.0,0.0006920426,x22
0.0,0.0005644062,x22
0.0,0.00033159237,x22
0.0,0.0003085913,x22
0.0,0.00075564935,x22
0.0,0.00083355873,x22
0.0,0.00092502165,x22
0.0,0.00062381005,x22
0.0,0.00059954874,x22
0.0,0.00048700778,x22
0.0,0.00036710047,x22
0.0,0.000338659,x22
0.0,0.00014841785,x22
0.0,0.00020536396,x22
0.0,8.4508945e-05,x22
0.0,0.0005073792,x22
0.0,0.00012474111,x22
0.0,0.00018737924,x22
0.0,0.0007782158,x22
0.0,0.00093072036,x22
0.0,0.0011617646,x22
0.0,0.0015887371,x22
0.0,0.0012810328,x22
0.0,0.0014488593,x22
0.0,0.0005039001,x22
0.0,0.00056144025,x22
0.0,0.0022179047,x22
0.0,0.0020174405,x22
0.0,0.0021597699,x22
0.0,0.0027227765,x22
0.0,0.0019394386,x22
0.0,0.0022217594,x22
0.0,0.006072288,x22
0.0,0.0013903023,x22
0.0,0.001726099,x22
0.0,0.00036795787,x22
0.0,0.0004238496,x22
0.0,0.0002962651,x22
0.0,0.00055668177,x22
0.0,0.0005814435,x22
0.0,0.0004589433,x22
0.0,0.0004915761,x22
0.0,0.0008933894,x22
0.0,0.00027296875,x22
0.0,0.00028211207,x22
0.0,0.00056820345,x22
0.0,0.0028531202,x22
0.0,0.0053641484,x22
0.0,0.012382763,x22
0.0,0.023017857,x22
0.0,0.017472118,x22
0.0,0.007751245,x22
0.0,0.0011075437,x22
0.0,0.00086872396,x22
0.0,0.0012227491,x22
0.0,0.00023718347,x22
0.0,0.0023407058,x22
0.0,0.0020409361,x22
0.0,0.0020028134,x22
0.0,0.0019519691,x22
0.0,0.00084158103,x22
0.0,0.00023595442,x22
0.0,0.00026419677,x22
0.0,0.000451639,x22
0.0,0.00045145713,x22
0.0,0.0012388735,x22
0.0,0.0038715713,x22
0.0,0.013980234,x22
0.0,0.036846656,x22
0.0,0.033333052,x22
0.0,0.024792584,x22
0.0,0.0023351992,x22
0.0,0.0017361821,x22
0.0,0.0019545206,x22
0.0,0.0005524913,x22
0.0,0.00039301772,x22
0.0,0.020141214,x22
0.0,0.00518766,x22
0.0,0.0031649393,x22
0.0,0.004212809,x22
0.0,0.0018417106,x22
0.0,0.00017341148,x22
0.0,0.00052794017,x22
0.0,0.0003855088,x22
0.0,0.002313509,x22
0.0,0.003938427,x22
0.0,0.0033899536,x22
0.0,0.004564868,x22
0.0,0.0029551815,x22
0.0,0.0006303741,x22
0.0,0.0001110523,x22
0.0,0.00022129122,x22
0.0,0.00011518397,x22
0.0,0.00034123828,x22
0.0,0.0010734111,x22
0.0,0.0002859756,x22
0.0,0.00015124527,x22
0.0,0.00034817512,x22
0.0,0.00020496937,x22
0.0,0.013348364,x22
0.0,0.019996358,x22
0.0,0.018057471,x22
0.0,0.019205855,x22
0.0,0.0065283757,x22
0.0,0.00020228041,x22
0.0,7.8598496e-05,x22
0.0,3.7896767e-05,x22
0.0,0.00015083498,x22
0.0,7.542933e-05,x22
0.0,0.00012571334,x22
0.0,0.0002948503,x22
0.0,0.0005310471,x22
0.0,0.0007553214,x22
0.0,0.00050427247,x22
0.0,0.0008173461,x22
0.0,0.00055665633,x22
0.0,0.001730783,x22
0.0,0.0004252369,x22
0.0,0.00018970348,x22
0.0,0.00057828653,x22
0.0,0.00025596787,x22
0.0,0.00014458514,x22
0.0,0.00030611843,x22
0.0,0.0010259534,x22
0.0,0.00061099837,x22
0.0,0.0016150654,x22
0.0,0.00021314123,x22
0.0,0.00012963948,x22
0.0,0.000175395,x22
0.0,0.00028622846,x22
0.0,0.0002917036,x22
0.0,0.001702241,x22
0.0,0.001239617,x22
0.0,0.0011922438,x22
0.0,0.0006311797,x22
0.0,0.00093782385,x22
0.0,0.0013722171,x22
0.0,0.0026999137,x22
0.0,0.003371228,x22
0.0,0.0022367279,x22
0.0,0.00046514787,x22
0.0,0.00094363274,x22
0.0,0.00046361075,x22
0.0,0.00070316746,x22
0.0,0.0013619122,x22
0.0,0.0023280492,x22
0.0,0.0033791985,x22
0.0,0.008529221,x22
0.0,0.0025367783,x22
0.0,0.0011617735,x22
0.0,0.0019672194,x22
0.0,0.0005486408,x22
0.0,0.0002527413,x22
0.0,0.0002514091,x22
0.0,0.0006533979,x22
0.0,0.0011782057,x22
0.0,0.008978125,x22
0.0,0.00988608,x22
0.0,0.033643737,x22
0.0,0.051093485,x22
0.0,0.057826497,x22
0.0,0.01785878,x22
0.0,0.01724024,x22
0.0,0.099295735,x22
0.0,0.10840827,x22
0.0,0.12100091,x22
0.0,0.081905015,x22
0.0,0.0829459,x22
0.0,0.00015510997,x22
0.0,0.00019285115,x22
0.0,0.0003227991,x22
0.0,0.002212584,x22
0.0,0.0013426956,x22
0.0,0.0011503329,x22
0.0,0.0008783299,x22
0.0,0.0027353028,x22
0.0,0.0006156866,x22
0.0,0.00056520617,x22
0.0,0.0010066772,x22
0.0,0.0008929695,x22
0.0,0.00026877815,x22
0.0,0.00024063438,x22
0.0,0.0007342726,x22
0.0,0.00031159254,x22
0.0,0.00023763369,x22
0.0,0.0002135623,x22
0.0,0.00077779987,x22
0.0,0.00031998972,x22
0.0,0.0002675685,x22
0.0,0.00030619258,x22
0.0,0.0005951792,x22
0.0,0.00014788428,x22
0.0,0.00012366903,x22
0.0,0.00013341416,x22
0.0,0.0003714033,x22
0.0,0.00016073788,x22
0.0,0.00013646611,x22
0.0,0.00018346102,x22
0.0,0.00020401087,x22
0.0,0.0002565313,x22
0.0,0.0001520239,x22
0.0,0.00021420266,x22
0.0,0.00015726552,x22
0.0,0.00018614267,x22
0.0,6.6911685e-05,x22
0.0,5.9160287e-05,x22
0.0,0.00013378475,x22
0.0,9.431123e-05,x22
0.0,0.00017104312,x22
0.0,0.0010392243,x22
0.0,0.0006516482,x22
0.0,0.0014998178,x22
0.0,0.001384844,x22
0.0,0.00042693084,x22
0.0,0.0011437291,x22
0.0,0.0010041886,x22
0.0,0.0012803088,x22
0.0,0.0013505155,x22
0.0,0.0013941402,x22
0.0,0.0006409526,x22
0.0,0.00073398574,x22
0.0,0.0012073576,x22
0.0,0.0010802865,x22
0.0,0.0004978585,x22
0.0,0.00017562462,x22
0.0,5.4814627e-05,x22
0.0,0.00022629861,x22
0.0,0.00029358355,x22
0.0,0.0020348346,x22
0.0,0.0034125277,x22
0.0,0.0019593542,x22
1.0,0.0016548509,x22
0.0,0.0009892384,x22
0.0,5.0543684e-05,x22
0.0,0.0072204825,x22
0.0,0.015900785,x22
0.0,0.018917015,x22
0.0,0.00972359,x22
0.0,0.023236524,x22
0.0,0.0010527447,x22
0.0,0.09702095,x22
0.0,0.11680238,x22
0.0,0.15729392,x22
0.0,0.0609929,x24
0.0,0.057250332,x24
0.0,0.05898865,x24
0.0,0.054569233,x24
0.0,0.18839724,x24
0.0,0.1436086,x24
0.0,0.12631565,x24
0.0,0.16919012,x24
0.0,0.18096906,x24
0.0,0.070671126,x24
0.0,0.059801504,x24
0.0,0.29837748,x24
0.0,0.6287095,x24
0.0,0.25815028,x24
0.0,0.39991263,x24
0.0,0.3228212,x24
0.0,0.30606842,x24
0.0,0.10576392,x24
0.0,0.11843178,x24
0.0,0.12514198,x24
0.0,0.04202284,x24
0.0,0.13364471,x24
0.0,0.0049540675,x24
0.0,0.00730001,x24
0.0,0.0030113398,x24
0.0,0.013469631,x24
0.0,0.027406149,x24
0.0,0.40985826,x24
0.0,0.30879137,x24
0.0,0.41498953,x24
0.0,0.33032092,x24
0.0,0.15556788,x24
0.0,0.16323808,x24
0.0,0.28465867,x24
0.0,0.29199418,x24
0.0,0.5013756,x24
0.0,0.34721687,x24
0.0,0.25435948,x24
0.0,0.008139186,x24
0.0,0.010223525,x24
0.0,0.0064751306,x24
0.0,0.008557962,x24
0.0,0.006247846,x24
0.0,0.004589585,x24
0.0,0.0062992317,x24
0.0,0.0013449173,x24
0.0,0.0026212712,x24
0.0,0.0020862333,x24
0.0,0.0027012418,x24
0.0,0.0020247505,x24
0.0,0.0018812026,x24
0.0,0.0069242283,x24
0.0,0.005337179,x24
0.0,0.0006676191,x24
0.0,0.00031861255,x24
0.0,0.000388472,x24
0.0,0.00043176426,x24
0.0,0.00056025834,x24
0.0,0.00097256486,x24
0.0,0.0005787359,x24
0.0,0.0005555114,x24
0.0,0.0004266465,x24
0.0,0.001130653,x24
0.0,0.026665697,x24
0.0,0.019100072,x24
0.0,0.01529733,x24
0.0,0.0074691856,x24
0.0,0.0015782298,x24
0.0,0.0004992721,x24
0.0,0.0001792943,x24
0.0,0.00013896408,x24
0.0,0.00033266578,x24
0.0,0.0011587517,x24
0.0,0.0016925483,x24
0.0,0.0007975804,x24
0.0,0.010991301,x24
0.0,0.0017395953,x24
0.0,0.0013135273,x24
0.0,0.0013423823,x24
0.0,0.0033009832,x24
0.0,0.0032445076,x24
0.0,0.0021591883,x24
0.0,0.00050396204,x24
0.0,0.00024291837,x24
0.0,0.00012316511,x24
0.0,0.00010255263,x24
0.0,5.5904966e-05,x24
0.0,0.00020880402,x24
0.0,0.00015987609,x24
0.0,0.0004157757,x24
0.0,0.00062651234,x24
0.0,0.00046341724,x24
0.0,0.0014135044,x24
0.0,0.0013958592,x24
0.0,0.0016254551,x24
0.0,0.0019563725,x24
0.0,0.0020276238,x24
0.0,0.001273961,x24
0.0,0.0019943672,x24
0.0,0.0022461487,x24
0.0,0.00272244,x24
0.0,0.0005221422,x24
0.0,0.0007248838,x24
0.0,0.00059839577,x24
0.0,0.00063446065,x24
0.0,0.0004027543,x24
0.0,0.04690332,x24
0.0,0.13275875,x24
0.0,0.04428523,x24
0.0,0.05197099,x24
0.0,0.2820496,x24
0.0,0.19601925,x24
0.0,0.25253478,x24
0.0,0.3022411,x24
0.0,0.2496818,x24
0.0,0.18543564,x24
1.0,0.4853549,x24
0.0,0.40735018,x24
0.0,0.51237696,x24
0.0,0.0075131333,x24
0.0,0.0024083173,x24
0.0,0.0018865302,x24
0.0,0.0030583618,x24
0.0,0.0024740794,x24
0.0,0.0020076106,x24
0.0,0.003587468,x24
0.0,0.001859484,x24
0.0,0.001980842,x24
0.0,0.0036711346,x24
0.0,0.00677155,x24
0.0,0.012986494,x24
0.0,0.013689838,x24
0.0,0.011226332,x24
0.0,0.004408525,x24
0.0,0.003985587,x24
0.0,0.0036167111,x24
0.0,0.0036538858,x24
0.0,0.012728867,x24
0.0,0.007368761,x24
0.0,0.012601118,x24
0.0,0.0061742836,x24
0.0,0.0045182263,x24
0.0,0.0020395098,x24
0.0,0.0049552154,x24
0.0,0.006064187,x24
0.0,0.003906309,x24
0.0,0.0015772186,x24
0.0,0.0005052872,x24
0.0,0.00047240886,x24
0.0,0.00045251098,x24
0.0,0.0012542646,x24
0.0,0.0011081886,x24
0.0,0.00053602725,x24
0.0,0.0006179311,x24
0.0,0.0028916972,x24
0.0,0.0021469197,x24
0.0,0.001075637,x24
0.0,0.0020996712,x24
0.0,0.0016454065,x24
0.0,0.00043876315,x24
0.0,0.026620917,x24
0.0,0.036196552,x24
0.0,0.032263953,x24
0.0,0.071794376,x24
0.0,0.043255646,x24
0.0,0.011884856,x24
0.0,0.019674316,x24
0.0,0.013284259,x24
0.0,0.011707681,x24
0.0,0.021065561,x24
0.0,0.018788608,x24
0.0,0.024704784,x24
0.0,0.022632767,x24
0.0,0.034985233,x24
0.0,0.006965012,x24
0.0,0.0045967256,x24
0.0,0.0015828401,x24
0.0,0.0023047808,x24
0.0,0.0020448072,x24
0.0,0.0041752295,x24
0.0,0.0036941709,x24
0.0,0.0028406004,x24
0.0,0.0013861251,x24
0.0,0.0013287978,x24
0.0,0.0035690602,x24
0.0,0.0048344154,x24
0.0,0.00095729576,x24
0.0,0.0038093694,x24
0.0,0.0038400732,x24
0.0,0.16498242,x24
0.0,0.15714343,x24
0.0,0.22713189,x24
0.0,0.18145196,x24
